#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           153.725           0.194        0.017        0.125        9778162                     41728826                    765263091                   765264139                   
GPU 1           151.342           0.309        0.029        0.195        12459430                    62170838                    1592146120                  1592147168                  
GPU 2           70.861            0.000        0.000        0.000        277714                      94318                       0                           0                           
GPU 3           70.812            0.000        0.000        0.000        1756764                     1389025                     0                           0                           
GPU 4           71.428            0.000        0.000        0.000        876524                      630206                      0                           0                           
GPU 5           72.897            0.000        0.000        0.000        511962                      312312                      0                           0                           
GPU 6           73.003            0.000        0.000        0.000        673437                      435856                      0                           0                           
GPU 7           72.632            0.000        0.000        0.000        1475578                     1150314                     0                           0                           
GPU 0           153.725           0.194        0.017        0.125        9778162                     41728826                    765263091                   765264139                   
GPU 1           151.342           0.309        0.029        0.195        2694085                     62170838                    1592146120                  1592147168                  
GPU 2           70.861            0.000        0.000        0.000        277714                      94318                       0                           0                           
GPU 3           70.812            0.000        0.000        0.000        1756764                     1928613                     0                           0                           
GPU 4           71.428            0.000        0.000        0.000        876524                      630206                      0                           0                           
GPU 5           72.897            0.000        0.000        0.000        511962                      312312                      0                           0                           
GPU 6           73.003            0.000        0.000        0.000        673437                      435856                      0                           0                           
GPU 7           72.632            0.000        0.000        0.000        1475578                     1150314                     0                           0                           
GPU 0           108.406           0.000        0.000        0.000        2694104                     2182080                     0                           0                           
GPU 1           108.398           0.000        0.000        0.000        539868                      2184686                     0                           0                           
GPU 2           70.966            0.000        0.000        0.000        3859209                     3272706                     0                           0                           
GPU 3           70.747            0.000        0.000        0.000        2347178                     3832045                     0                           0                           
GPU 4           71.486            0.000        0.000        0.000        3524471                     2968302                     0                           0                           
GPU 5           72.992            0.000        0.000        0.000        3359926                     2817475                     0                           0                           
GPU 6           73.079            0.000        0.000        0.000        2464342                     2648658                     0                           0                           
GPU 7           72.663            0.000        0.000        0.000        2854519                     2380804                     0                           0                           
GPU 0           107.836           0.000        0.000        0.000        5850593                     316586                      0                           0                           
GPU 1           108.949           0.000        0.000        0.000        3837031                     340693                      0                           0                           
GPU 2           70.907            0.000        0.000        0.000        5790654                     329647                      0                           0                           
GPU 3           70.726            0.000        0.000        0.000        4459753                     1333163                     0                           0                           
GPU 4           71.489            0.000        0.000        0.000        919762                      5014271                     0                           0                           
GPU 5           72.999            0.000        0.000        0.000        882465                      4510458                     0                           0                           
GPU 6           73.037            0.000        0.000        0.000        3751787                     3149596                     0                           0                           
GPU 7           72.668            0.000        0.000        0.000        4698311                     1831145                     0                           0                           
GPU 0           107.831           0.000        0.000        0.000        5046992                     4904322                     0                           0                           
GPU 1           108.540           0.000        0.000        0.000        6854790                     3148871                     0                           0                           
GPU 2           70.929            0.000        0.000        0.000        4193087                     4937271                     0                           0                           
GPU 3           70.664            0.000        0.000        0.000        1704200                     5582400                     0                           0                           
GPU 4           71.507            0.000        0.000        0.000        4461081                     3807528                     0                           0                           
GPU 5           72.982            0.000        0.000        0.000        5302983                     4399171                     0                           0                           
GPU 6           73.046            0.000        0.000        0.000        5224818                     4657109                     0                           0                           
GPU 7           72.697            0.000        0.000        0.000        5742238                     3979011                     0                           0                           
GPU 0           107.524           0.000        0.000        0.000        6677237                     4119244                     0                           0                           
GPU 1           108.093           0.000        0.000        0.000        4069168                     3329677                     0                           0                           
GPU 2           70.816            0.000        0.000        0.000        6736266                     3566002                     0                           0                           
GPU 3           70.664            0.000        0.000        0.000        5855576                     4998050                     0                           0                           
GPU 4           71.510            0.000        0.000        0.000        4461081                     5529617                     0                           0                           
GPU 5           72.950            0.000        0.000        0.000        5148087                     4539704                     0                           0                           
GPU 6           73.031            0.000        0.000        0.000        5449728                     4657109                     0                           0                           
GPU 7           72.687            0.000        0.000        0.000        5430233                     4926884                     0                           0                           
GPU 0           106.754           0.000        0.000        0.000        4752991                     3915321                     0                           0                           
GPU 1           107.726           0.000        0.000        0.000        6632108                     380845                      0                           0                           
GPU 2           70.812            0.000        0.000        0.000        4707425                     5770539                     0                           0                           
GPU 3           70.633            0.000        0.000        0.000        5323049                     4524568                     0                           0                           
GPU 4           71.468            0.000        0.000        0.000        5104445                     4406849                     0                           0                           
GPU 5           72.955            0.000        0.000        0.000        5315680                     6313589                     0                           0                           
GPU 6           73.041            0.000        0.000        0.000        6328249                     3857816                     0                           0                           
GPU 7           72.646            0.000        0.000        0.000        5362029                     4588727                     0                           0                           
GPU 0           106.505           0.000        0.000        0.000        540921                      341745                      0                           0                           
GPU 1           107.452           0.000        0.000        0.000        578839                      3271612                     0                           0                           
GPU 2           70.870            0.000        0.000        0.000        1235762                     4077078                     0                           0                           
GPU 3           70.608            0.000        0.000        0.000        3288844                     2806286                     0                           0                           
GPU 4           71.464            0.000        0.000        0.000        1614133                     1275672                     0                           0                           
GPU 5           72.927            0.000        0.000        0.000        7316505                     370487                      0                           0                           
GPU 6           73.024            0.000        0.000        0.000        4464002                     1678747                     0                           0                           
GPU 7           72.645            0.000        0.000        0.000        2160993                     1798294                     0                           0                           
GPU 0           106.213           0.000        0.000        0.000        4258210                     3580482                     0                           0                           
GPU 1           107.252           0.000        0.000        0.000        3931490                     301905                      0                           0                           
GPU 2           70.890            0.000        0.000        0.000        3816199                     934682                      0                           0                           
GPU 3           70.586            0.000        0.000        0.000        3935653                     3322985                     0                           0                           
GPU 4           71.444            0.000        0.000        0.000        2879861                     2431847                     0                           0                           
GPU 5           72.968            0.000        0.000        0.000        576430                      3884228                     0                           0                           
GPU 6           73.017            0.000        0.000        0.000        2075288                     2054992                     0                           0                           
GPU 7           72.585            0.000        0.000        0.000        4466576                     3835082                     0                           0                           
GPU 0           106.213           0.000        0.000        0.000        4279976                     2667825                     0                           0                           
GPU 1           107.233           0.000        0.000        0.000        5790663                     301905                      0                           0                           
GPU 2           70.828            0.000        0.000        0.000        3814034                     3264122                     0                           0                           
GPU 3           70.643            0.000        0.000        0.000        532425                      5449772                     0                           0                           
GPU 4           71.487            0.000        0.000        0.000        4161494                     3517379                     0                           0                           
GPU 5           72.935            0.000        0.000        0.000        1874416                     1485021                     0                           0                           
GPU 6           72.981            0.000        0.000        0.000        3924783                     3312941                     0                           0                           
GPU 7           72.664            0.000        0.000        0.000        6205220                     153864                      0                           0                           
GPU 0           105.727           0.000        0.000        0.000        492168                      3558396                     0                           0                           
GPU 1           106.874           0.000        0.000        0.000        496890                      296142                      0                           0                           
GPU 2           70.878            0.000        0.000        0.000        4475019                     3213774                     0                           0                           
GPU 3           70.580            0.000        0.000        0.000        6353992                     967230                      0                           0                           
GPU 4           71.486            0.000        0.000        0.000        4569336                     3907839                     0                           0                           
GPU 5           72.948            0.000        0.000        0.000        7354607                     6344470                     0                           0                           
GPU 6           73.036            0.000        0.000        0.000        4321860                     3701124                     0                           0                           
GPU 7           72.641            0.000        0.000        0.000        2163601                     5346310                     0                           0                           
GPU 0           105.407           0.000        0.000        0.000        4236172                     293519                      0                           0                           
GPU 1           106.681           0.000        0.000        0.000        4232962                     3564158                     0                           0                           
GPU 2           70.839            0.000        0.000        0.000        954748                      3823154                     0                           0                           
GPU 3           70.588            0.000        0.000        0.000        1242667                     3717527                     0                           0                           
GPU 4           71.449            0.000        0.000        0.000        1936889                     1566543                     0                           0                           
GPU 5           72.946            0.000        0.000        0.000        558595                      353707                      0                           0                           
GPU 6           73.004            0.000        0.000        0.000        1785459                     1438181                     0                           0                           
GPU 7           72.654            0.000        0.000        0.000        4477602                     1787801                     0                           0                           
GPU 0           105.407           0.000        0.000        0.000        4236172                     3556875                     0                           0                           
GPU 1           106.681           0.000        0.000        0.000        680911                      3564158                     0                           0                           
GPU 2           70.771            0.000        0.000        0.000        954748                      706532                      0                           0                           
GPU 3           70.588            0.000        0.000        0.000        4354144                     328050                      0                           0                           
GPU 4           71.450            0.000        0.000        0.000        1936889                     1566543                     0                           0                           
GPU 5           72.955            0.000        0.000        0.000        4553138                     353707                      0                           0                           
GPU 6           73.003            0.000        0.000        0.000        1785459                     1438181                     0                           0                           
GPU 7           72.654            0.000        0.000        0.000        4477602                     3847677                     0                           0                           
GPU 0           105.138           0.000        0.000        0.000        3099288                     2536441                     0                           0                           
GPU 1           131.330           0.000        0.000        0.000        4406164                     429322                      0                           0                           
GPU 2           70.764            0.000        0.000        0.000        3664230                     3097849                     0                           0                           
GPU 3           70.566            0.000        0.000        0.000        528235                      4005539                     0                           0                           
GPU 4           71.502            0.000        0.000        0.000        2730979                     2282027                     0                           0                           
GPU 5           72.933            0.000        0.000        0.000        2231618                     1808651                     0                           0                           
GPU 6           72.982            0.000        0.000        0.000        4260147                     2340548                     0                           0                           
GPU 7           72.650            0.000        0.000        0.000        1073943                     792960                      0                           0                           
GPU 0           260.676           0.059        0.005        0.036        12770080                    17699555                    214747890                   214746143                   
GPU 1           503.732           0.597        0.001        0.005        12208201                    6390860                     100020396                   100020396                   
GPU 2           70.762            0.000        0.000        0.000        518845                      329650                      0                           0                           
GPU 3           70.646            0.000        0.000        0.000        4659505                     872513                      0                           0                           
GPU 4           71.321            0.000        0.000        0.000        4267475                     3620253                     0                           0                           
GPU 5           72.879            0.000        0.000        0.000        1729285                     1396529                     0                           0                           
GPU 6           73.009            0.000        0.000        0.000        443080                      3632838                     0                           0                           
GPU 7           72.524            0.000        0.000        0.000        3684884                     3139255                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           490.406           0.652        0.226        0.212        9431082                     62595178                    18200376619                 18183217707                 
GPU 1           462.955           0.652        0.201        0.200        9522004                     63725409                    15443491981                 15443492384                 
GPU 2           70.809            0.000        0.000        0.000        4661034                     4014411                     0                           0                           
GPU 3           70.605            0.000        0.000        0.000        1174268                     3316445                     0                           0                           
GPU 4           71.441            0.000        0.000        0.000        516732                      331736                      0                           0                           
GPU 5           72.865            0.000        0.000        0.000        4479952                     3825960                     0                           0                           
GPU 6           72.817            0.000        0.000        0.000        5021294                     245838                      0                           0                           
GPU 7           72.585            0.000        0.000        0.000        2305912                     1888084                     0                           0                           
GPU 0           348.962           0.642        0.238        0.215        16475341                    61714280                    12446019764                 12463195729                 
GPU 1           357.510           0.567        0.252        0.209        16446109                    61327345                    12814691999                 12814691999                 
GPU 2           70.695            0.000        0.000        0.000        1169581                     882208                      0                           0                           
GPU 3           70.791            0.000        0.000        0.000        3641209                     3066511                     0                           0                           
GPU 4           71.272            0.000        0.000        0.000        1508949                     1182407                     0                           0                           
GPU 5           73.062            0.000        0.000        0.000        266724                      75982                       0                           0                           
GPU 6           72.893            0.000        0.000        0.000        1620481                     1290741                     0                           0                           
GPU 7           72.526            0.000        0.000        0.000        2152928                     1778209                     0                           0                           
GPU 0           352.239           0.564        0.065        0.327        15704272                    91556342                    4641812567                  4641812567                  
GPU 1           360.106           0.570        0.063        0.322        12672354                    91781186                    4654993097                  4654992573                  
GPU 2           70.759            0.000        0.000        0.000        3868759                     3315580                     0                           0                           
GPU 3           70.688            0.000        0.000        0.000        521422                      320714                      0                           0                           
GPU 4           71.310            0.000        0.000        0.000        3185078                     2533218                     0                           0                           
GPU 5           72.996            0.000        0.000        0.000        4526742                     1232754                     0                           0                           
GPU 6           72.859            0.000        0.000        0.000        2693238                     2248295                     0                           0                           
GPU 7           72.466            0.000        0.000        0.000        4480075                     3847551                     0                           0                           
GPU 0           344.109           0.568        0.066        0.334        12358312                    90906361                    4570786276                  4570785873                  
GPU 1           354.506           0.552        0.064        0.329        16350791                    87951830                    4605426312                  4605426312                  
GPU 2           70.926            0.000        0.000        0.000        3563503                     2998845                     0                           0                           
GPU 3           70.800            0.000        0.000        0.000        4519968                     3860707                     0                           0                           
GPU 4           71.508            0.000        0.000        0.000        3023472                     1137228                     0                           0                           
GPU 5           73.110            0.000        0.000        0.000        1587777                     2634169                     0                           0                           
GPU 6           72.937            0.000        0.000        0.000        4159418                     3534745                     0                           0                           
GPU 7           72.494            0.000        0.000        0.000        203917                      22392                       0                           0                           
GPU 0           350.408           0.530        0.064        0.252        13337888                    79461775                    9267145976                  9267145976                  
GPU 1           390.179           0.538        0.087        0.273        13963935                    84682888                    7237496282                  7237495879                  
GPU 2           70.702            0.000        0.000        0.000        546207                      357538                      0                           0                           
GPU 3           70.840            0.000        0.000        0.000        736512                      483544                      0                           0                           
GPU 4           71.370            0.000        0.000        0.000        1439091                     3878496                     0                           0                           
GPU 5           72.991            0.000        0.000        0.000        3309976                     2769270                     0                           0                           
GPU 6           72.929            0.000        0.000        0.000        510454                      314972                      0                           0                           
GPU 7           72.473            0.000        0.000        0.000        4917869                     902272                      0                           0                           
GPU 0           395.977           0.576        0.102        0.281        11332233                    80848285                    8929993528                  8929993528                  
GPU 1           375.292           0.575        0.125        0.253        10362263                    74187867                    11277578998                 11277579580                 
GPU 2           70.848            0.000        0.000        0.000        513191                      3703627                     0                           0                           
GPU 3           70.783            0.000        0.000        0.000        4509476                     3883564                     0                           0                           
GPU 4           71.448            0.000        0.000        0.000        272998                      94334                       0                           0                           
GPU 5           72.869            0.000        0.000        0.000        1150757                     884029                      0                           0                           
GPU 6           72.643            0.000        0.000        0.000        4555344                     481190                      0                           0                           
GPU 7           72.416            0.000        0.000        0.000        3616734                     3085666                     0                           0                           
GPU 0           354.597           0.579        0.064        0.335        16435869                    91663654                    4667726580                  4667727104                  
GPU 1           360.180           0.578        0.061        0.327        15811902                    88664099                    4690956341                  4690956777                  
GPU 2           70.943            0.000        0.000        0.000        4669874                     331294                      0                           0                           
GPU 3           70.660            0.000        0.000        0.000        2145106                     1732938                     0                           0                           
GPU 4           71.403            0.000        0.000        0.000        5100121                     4406793                     0                           0                           
GPU 5           73.012            0.000        0.000        0.000        4567860                     3922345                     0                           0                           
GPU 6           72.894            0.000        0.000        0.000        717497                      3752197                     0                           0                           
GPU 7           72.468            0.000        0.000        0.000        2791854                     2314952                     0                           0                           
GPU 0           351.610           0.580        0.064        0.338        12662920                    88154135                    4643956925                  4643956925                  
GPU 1           357.082           0.580        0.061        0.331        12689508                    91035297                    4646943888                  4646945053                  
GPU 2           70.770            0.000        0.000        0.000        1166080                     4029548                     0                           0                           
GPU 3           70.544            0.000        0.000        0.000        2592584                     3688165                     0                           0                           
GPU 4           71.313            0.000        0.000        0.000        1643420                     1298402                     0                           0                           
GPU 5           72.964            0.000        0.000        0.000        728864                      476381                      0                           0                           
GPU 6           72.927            0.000        0.000        0.000        2111128                     1715018                     0                           0                           
GPU 7           72.435            0.000        0.000        0.000        1623076                     1307580                     0                           0                           
GPU 0           327.888           0.567        0.063        0.324        16495992                    90901674                    4688335116                  4688334592                  
GPU 1           341.473           0.562        0.061        0.319        16365548                    80963474                    4657038591                  4657037019                  
GPU 2           70.802            0.000        0.000        0.000        3859510                     876088                      0                           0                           
GPU 3           70.509            0.000        0.000        0.000        4340590                     322782                      0                           0                           
GPU 4           71.222            0.000        0.000        0.000        3189578                     2707473                     0                           0                           
GPU 5           72.891            0.000        0.000        0.000        4388054                     3751041                     0                           0                           
GPU 6           72.924            0.000        0.000        0.000        2465512                     2055563                     0                           0                           
GPU 7           72.431            0.000        0.000        0.000        4481356                     3850969                     0                           0                           
GPU 0           378.832           0.504        0.092        0.245        13244004                    82727359                    8133904643                  8133905046                  
GPU 1           374.999           0.522        0.087        0.252        11091550                    96015615                    7706925559                  7706925996                  
GPU 2           70.756            0.000        0.000        0.000        3956735                     3349765                     0                           0                           
GPU 3           70.488            0.000        0.000        0.000        522949                      3914159                     0                           0                           
GPU 4           71.384            0.000        0.000        0.000        2476239                     2035588                     0                           0                           
GPU 5           72.874            0.000        0.000        0.000        2390482                     1949144                     0                           0                           
GPU 6           72.758            0.000        0.000        0.000        3966476                     3376404                     0                           0                           
GPU 7           72.606            0.000        0.000        0.000        672567                      435421                      0                           0                           
GPU 0           374.539           0.613        0.079        0.305        13937636                    96341185                    6837842543                  6837840214                  
GPU 1           388.169           0.588        0.084        0.313        16707824                    99784658                    7722490750                  7722490095                  
GPU 2           70.771            0.000        0.000        0.000        546198                      363356                      0                           0                           
GPU 3           70.661            0.000        0.000        0.000        4570799                     545944                      0                           0                           
GPU 4           71.312            0.000        0.000        0.000        2302538                     1917821                     0                           0                           
GPU 5           72.827            0.000        0.000        0.000        1728517                     1405337                     0                           0                           
GPU 6           72.871            0.000        0.000        0.000        796064                      578574                      0                           0                           
GPU 7           72.541            0.000        0.000        0.000        4341690                     3732595                     0                           0                           
GPU 0           309.737           0.526        0.064        0.194        16038965                    93747635                    5543389285                  5543390333                  
GPU 1           320.151           0.610        0.068        0.374        15191457                    79497578                    5756888832                  5756889356                  
GPU 2           70.686            0.000        0.000        0.000        3994832                     3397870                     0                           0                           
GPU 3           70.642            0.000        0.000        0.000        796526                      3873393                     0                           0                           
GPU 4           71.393            0.000        0.000        0.000        4343455                     3708287                     0                           0                           
GPU 5           72.822            0.000        0.000        0.000        4476303                     3827776                     0                           0                           
GPU 6           72.984            0.000        0.000        0.000        4540159                     3916045                     0                           0                           
GPU 7           72.447            0.000        0.000        0.000        1747541                     1394507                     0                           0                           
GPU 0           375.153           0.412        0.088        0.382        9130961                     77054771                    8346781145                  8346782194                  
GPU 1           385.483           0.602        0.085        0.183        16999293                    100331467                   5990979282                  5994779951                  
GPU 2           70.860            0.000        0.000        0.000        501956                      309792                      0                           0                           
GPU 3           70.765            0.000        0.000        0.000        4508671                     2670187                     0                           0                           
GPU 4           71.423            0.000        0.000        0.000        434034                      240601                      0                           0                           
GPU 5           73.060            0.000        0.000        0.000        746668                      503455                      0                           0                           
GPU 6           72.991            0.000        0.000        0.000        1075548                     794970                      0                           0                           
GPU 7           72.498            0.000        0.000        0.000        3069372                     2595369                     0                           0                           
GPU 0           348.492           0.620        0.068        0.245        18453049                    102476649                   5760513252                  5760514300                  
GPU 1           352.645           0.522        0.068        0.349        11112835                    84811363                    8151959085                  8151959668                  
GPU 2           70.906            0.000        0.000        0.000        4621743                     3986646                     0                           0                           
GPU 3           70.745            0.000        0.000        0.000        3185211                     325432                      0                           0                           
GPU 4           71.141            0.000        0.000        0.000        5049019                     4346198                     0                           0                           
GPU 5           72.930            0.000        0.000        0.000        4385714                     3754525                     0                           0                           
GPU 6           72.884            0.000        0.000        0.000        3748993                     3204606                     0                           0                           
GPU 7           72.624            0.000        0.000        0.000        2496404                     2061996                     0                           0                           
