#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           116.987           0.096        0.006        0.041        3676228215                  5064205042                  0                           0                           
GPU 1           121.954           0.145        0.010        0.062        7773500657                  9248995469                  0                           0                           
GPU 2           120.478           0.070        0.005        0.030        2315612272                  3100835356                  0                           0                           
GPU 3           115.853           0.145        0.010        0.060        7991505989                  9578977936                  0                           0                           
GPU 4           120.912           0.146        0.011        0.062        7496447334                  9115963455                  0                           0                           
GPU 5           123.165           0.149        0.010        0.063        6875258829                  8688159572                  0                           0                           
GPU 6           124.291           0.148        0.009        0.061        6220606403                  8232890815                  0                           0                           
GPU 7           123.670           0.111        0.007        0.047        4373235865                  5964678976                  0                           0                           
GPU 0           99.348            0.000        0.000        0.000        3541873                     2933509                     0                           0                           
GPU 1           101.433           0.026        0.002        0.011        739912402                   1030836967                  0                           0                           
GPU 2           100.668           0.000        0.000        0.000        4148184                     3470448                     0                           0                           
GPU 3           99.704            0.032        0.002        0.014        1042670855                  1440405530                  0                           0                           
GPU 4           99.173            0.020        0.001        0.009        479037058                   702191042                   0                           0                           
GPU 5           102.396           0.007        0.000        0.003        145171297                   257900456                   0                           0                           
GPU 6           102.974           0.000        0.000        0.000        5608681                     5468237                     0                           0                           
GPU 7           104.050           0.000        0.000        0.000        3138720                     2583144                     0                           0                           
GPU 0           99.348            0.000        0.000        0.000        5904288                     2933509                     0                           0                           
GPU 1           101.401           0.000        0.002        0.011        3978376                     1030836967                  0                           0                           
GPU 2           100.668           0.000        0.000        0.000        5398953                     3470448                     0                           0                           
GPU 3           99.704            0.000        0.000        0.014        1042670855                  3140021                     0                           0                           
GPU 4           99.173            0.020        0.001        0.000        479037058                   3204436                     0                           0                           
GPU 5           102.396           0.007        0.000        0.003        145171297                   3192423                     0                           0                           
GPU 6           102.974           0.000        0.000        0.000        3324712                     5468237                     0                           0                           
GPU 7           104.050           0.000        0.000        0.000        3810792                     2583144                     0                           0                           
GPU 0           99.188            0.000        0.000        0.000        7932624                     6788012                     0                           0                           
GPU 1           101.449           0.000        0.000        0.000        8675451                     7442772                     0                           0                           
GPU 2           100.597           0.000        0.000        0.000        7846068                     6718612                     0                           0                           
GPU 3           99.514            0.000        0.000        0.000        7208208                     6165667                     0                           0                           
GPU 4           99.020            0.000        0.000        0.000        7989160                     6873760                     0                           0                           
GPU 5           102.185           0.000        0.000        0.000        8423021                     7241073                     0                           0                           
GPU 6           102.896           0.000        0.000        0.000        8084338                     6954141                     0                           0                           
GPU 7           103.738           0.000        0.000        0.000        7787233                     6689147                     0                           0                           
GPU 0           99.062            0.000        0.000        0.000        7019958                     5982665                     0                           0                           
GPU 1           101.495           0.000        0.000        0.000        7112897                     6067869                     0                           0                           
GPU 2           100.491           0.000        0.000        0.000        7582991                     6481364                     0                           0                           
GPU 3           99.418            0.000        0.000        0.000        8388117                     7174422                     0                           0                           
GPU 4           98.942            0.000        0.000        0.000        7671297                     6562743                     0                           0                           
GPU 5           102.115           0.000        0.000        0.000        7094852                     6050751                     0                           0                           
GPU 6           102.680           0.000        0.000        0.000        7532875                     6435335                     0                           0                           
GPU 7           103.722           0.000        0.000        0.000        7461375                     6385805                     0                           0                           
GPU 0           98.920            0.000        0.000        0.000        516813                      304007                      0                           0                           
GPU 1           101.261           0.000        0.000        0.000        2866253                     2366508                     0                           0                           
GPU 2           100.335           0.000        0.000        0.000        501608                      296143                      0                           0                           
GPU 3           99.354            0.000        0.000        0.000        4094547                     3432039                     0                           0                           
GPU 4           98.777            0.000        0.000        0.000        2577237                     2093972                     0                           0                           
GPU 5           101.998           0.000        0.000        0.000        2539510                     2060960                     0                           0                           
GPU 6           102.550           0.000        0.000        0.000        2535829                     2056757                     0                           0                           
GPU 7           103.707           0.000        0.000        0.000        2496490                     2027382                     0                           0                           
GPU 0           98.976            0.000        0.000        0.000        7592088                     6466849                     0                           0                           
GPU 1           101.238           0.000        0.000        0.000        6786909                     5744785                     0                           0                           
GPU 2           100.327           0.000        0.000        0.000        7392310                     6271723                     0                           0                           
GPU 3           99.283            0.000        0.000        0.000        4394215                     3651839                     0                           0                           
GPU 4           98.817            0.000        0.000        0.000        5814456                     4895612                     0                           0                           
GPU 5           102.054           0.000        0.000        0.000        6109085                     5167855                     0                           0                           
GPU 6           102.658           0.000        0.000        0.000        5741904                     4833577                     0                           0                           
GPU 7           103.642           0.000        0.000        0.000        5755327                     4841267                     0                           0                           
GPU 0           98.847            0.000        0.000        0.000        491127                      286709                      0                           0                           
GPU 1           101.126           0.000        0.000        0.000        514205                      316071                      0                           0                           
GPU 2           100.188           0.000        0.000        0.000        515244                      312920                      0                           0                           
GPU 3           99.246            0.000        0.000        0.000        3448231                     2863529                     0                           0                           
GPU 4           98.637            0.000        0.000        0.000        2138543                     1726559                     0                           0                           
GPU 5           101.939           0.000        0.000        0.000        1796395                     1431035                     0                           0                           
GPU 6           102.568           0.000        0.000        0.000        2099761                     1693017                     0                           0                           
GPU 7           103.691           0.000        0.000        0.000        2073176                     1682129                     0                           0                           
GPU 0           98.847            0.000        0.000        0.000        4190995                     3516955                     0                           0                           
GPU 1           100.976           0.000        0.000        0.000        4151990                     3495806                     0                           0                           
GPU 2           100.161           0.000        0.000        0.000        4084676                     3422154                     0                           0                           
GPU 3           99.272            0.000        0.000        0.000        3813179                     3161139                     0                           0                           
GPU 4           98.663            0.000        0.000        0.000        4079784                     3418339                     0                           0                           
GPU 5           101.956           0.000        0.000        0.000        4040070                     3384896                     0                           0                           
GPU 6           102.544           0.000        0.000        0.000        4017021                     3364989                     0                           0                           
GPU 7           103.632           0.000        0.000        0.000        3979277                     3325673                     0                           0                           
GPU 0           98.847            0.000        0.000        0.000        191367457                   3516955                     0                           0                           
GPU 1           100.980           0.000        0.000        0.000        1158392                     3495806                     0                           0                           
GPU 2           100.161           0.009        0.000        0.000        4084676                     3422154                     0                           0                           
GPU 3           99.272            0.000        0.000        0.000        3813179                     300333                      0                           0                           
GPU 4           98.663            0.000        0.000        0.000        4079784                     242526771                   0                           0                           
GPU 5           101.956           0.000        0.000        0.000        4040070                     322880503                   0                           0                           
GPU 6           102.544           0.000        0.000        0.000        82221299                    3364989                     0                           0                           
GPU 7           103.632           0.008        0.000        0.000        252843692                   3325673                     0                           0                           
GPU 0           132.677           0.077        0.013        0.027        10008896437                 9680070165                  0                           0                           
GPU 1           132.362           0.068        0.010        0.022        7599153590                  7398321983                  0                           0                           
GPU 2           135.706           0.080        0.014        0.026        10890428014                 10175187553                 0                           0                           
