#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           127.492           0.153        0.011        0.067        6877161362                  7961920808                  0                           0                           
GPU 1           133.642           0.153        0.011        0.067        6784215817                  8186950761                  0                           0                           
GPU 2           125.804           0.155        0.010        0.066        6813877515                  8285205878                  0                           0                           
GPU 3           126.180           0.154        0.010        0.066        6705653184                  8154718081                  0                           0                           
GPU 4           127.730           0.154        0.011        0.067        6716415367                  8430403185                  0                           0                           
GPU 5           130.356           0.155        0.010        0.065        6355379189                  7907588342                  0                           0                           
GPU 6           131.167           0.140        0.008        0.057        5238569939                  6757645140                  0                           0                           
GPU 7           129.746           0.150        0.010        0.064        6904346913                  8442803381                  0                           0                           
GPU 0           99.038            0.047        0.003        0.020        1686972575                  2143418434                  0                           0                           
GPU 1           101.122           0.033        0.002        0.014        1057515216                  1424775334                  0                           0                           
GPU 2           100.417           0.036        0.002        0.015        1195617573                  1569971871                  0                           0                           
GPU 3           99.374            0.026        0.002        0.011        753178686                   1040744264                  0                           0                           
GPU 4           98.839            0.025        0.001        0.010        727249975                   1063756943                  0                           0                           
GPU 5           101.930           0.012        0.001        0.005        253585974                   399796430                   0                           0                           
GPU 6           102.596           0.000        0.000        0.000        3165372                     2605354                     0                           0                           
GPU 7           103.589           0.046        0.003        0.019        1720083925                  2196770242                  0                           0                           
GPU 0           99.038            0.047        0.003        0.020        1686972575                  2143418434                  0                           0                           
GPU 1           101.122           0.033        0.002        0.014        4625865                     1424775334                  0                           0                           
GPU 2           100.417           0.036        0.002        0.015        1195617573                  1569971871                  0                           0                           
GPU 3           99.374            0.026        0.002        0.011        753178686                   1245968                     0                           0                           
GPU 4           98.839            0.025        0.001        0.010        727249975                   1063756943                  0                           0                           
GPU 5           101.930           0.012        0.001        0.005        253585974                   399796430                   0                           0                           
GPU 6           102.596           0.000        0.000        0.000        3165372                     2605354                     0                           0                           
GPU 7           103.589           0.046        0.003        0.019        1720083925                  2196770242                  0                           0                           
GPU 0           98.921            0.000        0.000        0.000        5110314                     4283579                     0                           0                           
GPU 1           101.009           0.000        0.000        0.000        6330521                     3866647                     0                           0                           
GPU 2           100.211           0.000        0.000        0.000        4482653                     3747482                     0                           0                           
GPU 3           99.280            0.000        0.000        0.000        1613803                     8641474                     0                           0                           
GPU 4           98.672            0.000        0.000        0.000        3622114                     2993503                     0                           0                           
GPU 5           101.775           0.000        0.000        0.000        3925486                     3252895                     0                           0                           
GPU 6           102.470           0.000        0.000        0.000        8380405                     2516360                     0                           0                           
GPU 7           103.580           0.000        0.000        0.000        3599785                     2980253                     0                           0                           
GPU 0           98.818            0.000        0.000        0.000        7720300                     6587151                     0                           0                           
GPU 1           101.024           0.000        0.000        0.000        7934766                     6781592                     0                           0                           
GPU 2           100.170           0.000        0.000        0.000        6938554                     5919704                     0                           0                           
