#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           132.787           0.150        0.007        0.073        204898538                   2402192117                  834099944                   1003597                     
GPU 1           137.346           0.080        0.004        0.039        615285432                   1075019184                  578128                      481880842                   
GPU 2           71.417            0.000        0.000        0.000        470097                      273568                      0                           0                           
GPU 3           71.359            0.000        0.000        0.000        546182                      344712                      0                           0                           
GPU 4           128.851           0.146        0.007        0.071        248479638                   2988713488                  834229785                   1004157                     
GPU 5           134.161           0.109        0.005        0.053        808351085                   1520224545                  754233                      627667025                   
GPU 6           73.493            0.000        0.000        0.000        2446032                     2009614                     0                           0                           
GPU 7           73.192            0.000        0.000        0.000        2776867                     2336070                     0                           0                           
GPU 0           99.778            0.025        0.001        0.012        40007199                    439922573                   147206182                   176965                      
GPU 1           101.525           0.000        0.000        0.000        503194                      294578                      0                           0                           
GPU 2           71.294            0.000        0.000        0.000        2859872                     2382954                     0                           0                           
GPU 3           71.454            0.000        0.000        0.000        2456883                     2016696                     0                           0                           
GPU 4           99.392            0.006        0.000        0.003        13580321                    130486257                   36817193                    42630                       
GPU 5           102.520           0.000        0.000        0.000        2211062                     1782565                     0                           0                           
GPU 6           73.548            0.000        0.000        0.000        1846147                     1491687                     0                           0                           
GPU 7           73.179            0.000        0.000        0.000        2546421                     2106198                     0                           0                           
GPU 0           99.756            0.000        0.000        0.000        4154229                     3471816                     0                           0                           
GPU 1           101.493           0.000        0.000        0.000        4114052                     3456851                     0                           0                           
GPU 2           71.229            0.000        0.000        0.000        4416246                     3786851                     0                           0                           
GPU 3           71.470            0.000        0.000        0.000        4446117                     3803172                     0                           0                           
GPU 4           99.264            0.000        0.000        0.000        4233107                     3528724                     0                           0                           
GPU 5           102.519           0.000        0.000        0.000        4167194                     3473797                     0                           0                           
GPU 6           73.574            0.000        0.000        0.000        4306381                     3672766                     0                           0                           
GPU 7           73.198            0.000        0.000        0.000        4310438                     3693089                     0                           0                           
GPU 0           99.519            0.000        0.000        0.000        5475003                     4603810                     0                           0                           
GPU 1           101.393           0.000        0.000        0.000        5867163                     4957575                     0                           0                           
GPU 2           71.319            0.000        0.000        0.000        5979326                     5142033                     0                           0                           
GPU 3           71.456            0.000        0.000        0.000        4950967                     4239331                     0                           0                           
GPU 4           99.240            0.000        0.000        0.000        5438057                     4574825                     0                           0                           
GPU 5           102.397           0.000        0.000        0.000        5316671                     4457078                     0                           0                           
GPU 6           73.565            0.000        0.000        0.000        4996895                     4269634                     0                           0                           
GPU 7           73.203            0.000        0.000        0.000        4361154                     3724817                     0                           0                           
GPU 0           99.425            0.000        0.000        0.000        6320676                     5299820                     0                           0                           
GPU 1           101.424           0.000        0.000        0.000        4672578                     3902648                     0                           0                           
GPU 2           71.260            0.000        0.000        0.000        6701217                     5805518                     0                           0                           
GPU 3           71.485            0.000        0.000        0.000        7618339                     6592233                     0                           0                           
GPU 4           99.138            0.000        0.000        0.000        5324108                     4512977                     0                           0                           
GPU 5           102.165           0.000        0.000        0.000        5316671                     5354342                     0                           0                           
GPU 6           73.565            0.000        0.000        0.000        6292168                     5447463                     0                           0                           
GPU 7           73.205            0.000        0.000        0.000        6573114                     3724817                     0                           0                           
GPU 0           99.425            0.000        0.000        0.000        6974720                     5299820                     0                           0                           
GPU 1           101.202           0.000        0.000        0.000        7026798                     3902648                     0                           0                           
GPU 2           71.260            0.000        0.000        0.000        7590545                     5805518                     0                           0                           
GPU 3           71.469            0.000        0.000        0.000        7618339                     5253010                     0                           0                           
GPU 4           99.138            0.000        0.000        0.000        5324108                     6195280                     0                           0                           
