#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           257.919           0.766        0.075        0.560        18380329                    90724500                    0                           0                           
GPU 1           71.879            0.000        0.000        0.000        4585901                     3924110                     0                           0                           
GPU 2           70.635            0.000        0.000        0.000        4607238                     3963661                     0                           0                           
GPU 3           70.552            0.000        0.000        0.000        4296162                     3651580                     0                           0                           
GPU 4           71.146            0.000        0.000        0.000        5052588                     4368468                     0                           0                           
GPU 5           72.668            0.000        0.000        0.000        4225766                     3583831                     0                           0                           
GPU 6           72.620            0.000        0.000        0.000        3716232                     3174779                     0                           0                           
GPU 7           72.197            0.000        0.000        0.000        4301417                     3683601                     0                           0                           
GPU 0           113.789           0.061        0.004        0.046        3946282                     11060773                    0                           0                           
GPU 1           71.870            0.000        0.000        0.000        2743260                     2258539                     0                           0                           
GPU 2           70.613            0.000        0.000        0.000        2641351                     2165095                     0                           0                           
GPU 3           70.500            0.000        0.000        0.000        2564934                     2113087                     0                           0                           
GPU 4           71.146            0.000        0.000        0.000        2412940                     1971229                     0                           0                           
GPU 5           72.668            0.000        0.000        0.000        4225766                     1844328                     0                           0                           
GPU 6           72.620            0.000        0.000        0.000        2663273                     2182550                     0                           0                           
GPU 7           72.167            0.000        0.000        0.000        2297475                     3683601                     0                           0                           
GPU 0           112.704           0.000        0.000        0.000        510524                      296670                      0                           0                           
GPU 1           71.867            0.000        0.000        0.000        529283                      330671                      0                           0                           
GPU 2           70.578            0.000        0.000        0.000        521975                      341170                      0                           0                           
GPU 3           70.505            0.000        0.000        0.000        551393                      354591                      0                           0                           
GPU 4           71.055            0.000        0.000        0.000        1271401                     989974                      0                           0                           
GPU 5           72.633            0.000        0.000        0.000        1282057                     995020                      0                           0                           
GPU 6           72.591            0.000        0.000        0.000        1581153                     1259891                     0                           0                           
GPU 7           72.180            0.000        0.000        0.000        1559662                     1242069                     0                           0                           
GPU 0           111.834           0.000        0.000        0.000        4210898                     3534764                     0                           0                           
GPU 1           71.916            0.000        0.000        0.000        4563597                     3903345                     0                           0                           
GPU 2           70.581            0.000        0.000        0.000        4606342                     3960196                     0                           0                           
GPU 3           70.507            0.000        0.000        0.000        4331845                     3690478                     0                           0                           
GPU 4           71.084            0.000        0.000        0.000        4246105                     3619382                     0                           0                           
GPU 5           72.604            0.000        0.000        0.000        4120878                     3475370                     0                           0                           
GPU 6           72.616            0.000        0.000        0.000        4372283                     3739811                     0                           0                           
GPU 7           72.177            0.000        0.000        0.000        4384869                     3749176                     0                           0                           
GPU 0           111.834           0.000        0.000        0.000        4210898                     3534764                     0                           0                           
GPU 1           71.916            0.000        0.000        0.000        5879713                     3903345                     0                           0                           
GPU 2           70.581            0.000        0.000        0.000        4606342                     3960196                     0                           0                           
GPU 3           70.507            0.000        0.000        0.000        4331845                     3481728                     0                           0                           
GPU 4           71.084            0.000        0.000        0.000        4246105                     3619382                     0                           0                           
GPU 5           72.604            0.000        0.000        0.000        4120878                     3475370                     0                           0                           
GPU 6           72.616            0.000        0.000        0.000        4372283                     3739811                     0                           0                           
GPU 7           72.177            0.000        0.000        0.000        4384869                     3749176                     0                           0                           
GPU 0           110.130           0.000        0.000        0.000        6462168                     5339116                     0                           0                           
GPU 1           71.853            0.000        0.000        0.000        4505191                     3794304                     0                           0                           
GPU 2           70.605            0.000        0.000        0.000        5224530                     4442332                     0                           0                           
GPU 3           70.512            0.000        0.000        0.000        6162409                     5256301                     0                           0                           
GPU 4           71.115            0.000        0.000        0.000        4877555                     4161688                     0                           0                           
GPU 5           72.599            0.000        0.000        0.000        4576743                     3877703                     0                           0                           
GPU 6           72.593            0.000        0.000        0.000        5794644                     3670067                     0                           0                           
GPU 7           72.183            0.000        0.000        0.000        4068005                     3443115                     0                           0                           
GPU 0           110.130           0.000        0.000        0.000        4467977                     5339116                     0                           0                           
GPU 1           71.853            0.000        0.000        0.000        4505191                     3794304                     0                           0                           
GPU 2           70.605            0.000        0.000        0.000        4800354                     4442332                     0                           0                           
GPU 3           70.515            0.000        0.000        0.000        6162409                     5256301                     0                           0                           
GPU 4           71.115            0.000        0.000        0.000        5235900                     4497443                     0                           0                           
GPU 5           72.599            0.000        0.000        0.000        4576743                     4731660                     0                           0                           
GPU 6           72.593            0.000        0.000        0.000        5794644                     3935226                     0                           0                           
GPU 7           72.183            0.000        0.000        0.000        5539221                     3443115                     0                           0                           
GPU 0           108.598           0.000        0.000        0.000        4327870                     3548036                     0                           0                           
GPU 1           71.879            0.000        0.000        0.000        5291976                     3798650                     0                           0                           
GPU 2           70.577            0.000        0.000        0.000        4044138                     4084726                     0                           0                           
GPU 3           70.493            0.000        0.000        0.000        4714091                     4006615                     0                           0                           
GPU 4           71.018            0.000        0.000        0.000        4312046                     3655544                     0                           0                           
GPU 5           72.588            0.000        0.000        0.000        5513545                     5104185                     0                           0                           
GPU 6           72.600            0.000        0.000        0.000        4627781                     4052778                     0                           0                           
GPU 7           72.178            0.000        0.000        0.000        5007623                     4281893                     0                           0                           
GPU 0           108.152           0.000        0.000        0.000        4014987                     3341454                     0                           0                           
GPU 1           71.826            0.000        0.000        0.000        4452108                     324906                      0                           0                           
GPU 2           70.576            0.000        0.000        0.000        5050096                     3435836                     0                           0                           
GPU 3           70.503            0.000        0.000        0.000        5466089                     4681545                     0                           0                           
GPU 4           71.063            0.000        0.000        0.000        4407249                     3779056                     0                           0                           
GPU 5           72.595            0.000        0.000        0.000        5944984                     3685424                     0                           0                           
GPU 6           72.582            0.000        0.000        0.000        4745533                     1854808                     0                           0                           
GPU 7           72.167            0.000        0.000        0.000        5027927                     4313694                     0                           0                           
GPU 0           108.627           0.000        0.000        0.000        479069                      269410                      0                           0                           
GPU 1           71.845            0.000        0.000        0.000        524567                      3739565                     0                           0                           
GPU 2           70.565            0.000        0.000        0.000        1191094                     4376007                     0                           0                           
GPU 3           70.508            0.000        0.000        0.000        1255464                     988183                      0                           0                           
GPU 4           70.981            0.000        0.000        0.000        1643696                     1285894                     0                           0                           
GPU 5           72.576            0.000        0.000        0.000        4328919                     258342                      0                           0                           
GPU 6           72.603            0.000        0.000        0.000        2241074                     3382936                     0                           0                           
GPU 7           72.172            0.000        0.000        0.000        1310210                     1024060                     0                           0                           
GPU 0           108.627           0.000        0.000        0.000        4108289                     3414838                     0                           0                           
