#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           158.477           0.467        0.047        0.292        3539624409                  3693957952                  0                           0                           
GPU 1           72.469            0.000        0.000        0.000        483175                      288752                      0                           0                           
GPU 2           71.255            0.000        0.000        0.000        472203                      276194                      0                           0                           
GPU 3           71.278            0.000        0.000        0.000        3134796                     2638050                     0                           0                           
GPU 4           155.456           0.249        0.023        0.157        1581613290                  1669996546                  0                           0                           
GPU 5           73.753            0.000        0.000        0.000        472136                      267246                      0                           0                           
GPU 6           73.560            0.000        0.000        0.000        1218272                     924305                      0                           0                           
GPU 7           73.176            0.000        0.000        0.000        2360071                     1954789                     0                           0                           
GPU 0           109.073           0.008        0.001        0.005        20890281                    26260368                    0                           0                           
GPU 1           72.456            0.000        0.000        0.000        3139344                     2632074                     0                           0                           
GPU 2           71.212            0.000        0.000        0.000        3083976                     2586809                     0                           0                           
GPU 3           71.277            0.000        0.000        0.000        2497724                     2060112                     0                           0                           
GPU 4           105.821           0.000        0.000        0.000        2851853                     2336842                     0                           0                           
GPU 5           73.719            0.000        0.000        0.000        3046208                     2552248                     0                           0                           
GPU 6           73.559            0.000        0.000        0.000        3040531                     2556637                     0                           0                           
GPU 7           73.180            0.000        0.000        0.000        2535496                     2100540                     0                           0                           
GPU 0           108.631           0.008        0.000        0.005        3862620                     26260368                    0                           0                           
GPU 1           72.501            0.000        0.000        0.000        4134249                     3468179                     0                           0                           
GPU 2           71.212            0.000        0.000        0.000        3957237                     2586809                     0                           0                           
GPU 3           71.115            0.000        0.000        0.000        2497724                     3433560                     0                           0                           
GPU 4           105.821           0.000        0.000        0.000        4038543                     3278007                     0                           0                           
GPU 5           73.719            0.000        0.000        0.000        3046208                     3317719                     0                           0                           
GPU 6           73.559            0.000        0.000        0.000        3378357                     2817743                     0                           0                           
GPU 7           73.180            0.000        0.000        0.000        3628957                     2100540                     0                           0                           
GPU 0           108.631           0.000        0.000        0.000        3862620                     3181289                     0                           0                           
GPU 1           72.501            0.000        0.000        0.000        3253362                     3468179                     0                           0                           
GPU 2           71.186            0.000        0.000        0.000        3957237                     3352718                     0                           0                           
GPU 3           71.115            0.000        0.000        0.000        4084952                     292031                      0                           0                           
GPU 4           105.733           0.000        0.000        0.000        4038543                     3278007                     0                           0                           
GPU 5           73.657            0.000        0.000        0.000        3972774                     3317719                     0                           0                           
GPU 6           73.591            0.000        0.000        0.000        3378357                     2817743                     0                           0                           
GPU 7           73.195            0.000        0.000        0.000        3628957                     3046761                     0                           0                           
GPU 0           107.785           0.000        0.000        0.000        6766722                     2140017                     0                           0                           
GPU 1           72.480            0.000        0.000        0.000        5320232                     4542045                     0                           0                           
GPU 2           71.276            0.000        0.000        0.000        3554650                     2985332                     0                           0                           
GPU 3           71.150            0.000        0.000        0.000        6843247                     5881236                     0                           0                           
GPU 4           106.954           0.000        0.000        0.000        3033274                     2454112                     0                           0                           
GPU 5           73.665            0.000        0.000        0.000        2637513                     5467659                     0                           0                           
GPU 6           73.578            0.000        0.000        0.000        5951413                     1962682                     0                           0                           
GPU 7           73.183            0.000        0.000        0.000        2038315                     1642112                     0                           0                           
GPU 0           107.138           0.000        0.000        0.000        4392233                     3672424                     0                           0                           
GPU 1           72.493            0.000        0.000        0.000        6163786                     5075951                     0                           0                           
GPU 2           71.182            0.000        0.000        0.000        6107580                     5029530                     0                           0                           
GPU 3           71.119            0.000        0.000        0.000        5106188                     4369920                     0                           0                           
GPU 4           106.627           0.000        0.000        0.000        4598998                     3796609                     0                           0                           
GPU 5           73.686            0.000        0.000        0.000        6350199                     4714699                     0                           0                           
GPU 6           73.576            0.000        0.000        0.000        5354141                     4573269                     0                           0                           
GPU 7           73.190            0.000        0.000        0.000        5300179                     4521080                     0                           0                           
GPU 0           106.812           0.000        0.000        0.000        5868538                     4925121                     0                           0                           
GPU 1           72.458            0.000        0.000        0.000        5922896                     2322632                     0                           0                           
GPU 2           71.215            0.000        0.000        0.000        5684451                     4837694                     0                           0                           
GPU 3           71.110            0.000        0.000        0.000        6724123                     5780065                     0                           0                           
GPU 4           106.262           0.000        0.000        0.000        6876125                     5726873                     0                           0                           
GPU 5           73.649            0.000        0.000        0.000        6539079                     5591248                     0                           0                           
GPU 6           73.578            0.000        0.000        0.000        6014251                     5151617                     0                           0                           
GPU 7           73.190            0.000        0.000        0.000        5944275                     5083113                     0                           0                           
GPU 0           106.492           0.000        0.000        0.000        534102                      324445                      0                           0                           
GPU 1           72.422            0.000        0.000        0.000        2774582                     2016122                     0                           0                           
GPU 2           71.125            0.000        0.000        0.000        568629                      375242                      0                           0                           
GPU 3           71.068            0.000        0.000        0.000        4326980                     3690625                     0                           0                           
GPU 4           106.039           0.000        0.000        0.000        539387                      324995                      0                           0                           
GPU 5           73.653            0.000        0.000        0.000        611013                      399306                      0                           0                           
GPU 6           73.591            0.000        0.000        0.000        2170752                     1780834                     0                           0                           
GPU 7           73.192            0.000        0.000        0.000        2648629                     2217564                     0                           0                           
GPU 0           106.303           0.000        0.000        0.000        3864706                     3194384                     0                           0                           
GPU 1           72.431            0.000        0.000        0.000        2480136                     1769547                     0                           0                           
GPU 2           71.154            0.000        0.000        0.000        4352892                     3701189                     0                           0                           
GPU 3           71.041            0.000        0.000        0.000        216431                      20961                       0                           0                           
GPU 4           105.797           0.000        0.000        0.000        4444796                     3651756                     0                           0                           
GPU 5           73.651            0.000        0.000        0.000        4188777                     3526978                     0                           0                           
GPU 6           73.597            0.000        0.000        0.000        3955333                     3327028                     0                           0                           
GPU 7           73.188            0.000        0.000        0.000        2495032                     2047670                     0                           0                           
GPU 0           106.137           0.000        0.000        0.000        475394                      259973                      0                           0                           
GPU 1           72.470            0.000        0.000        0.000        2166079                     3162733                     0                           0                           
GPU 2           71.113            0.000        0.000        0.000        261512                      78086                       0                           0                           
GPU 3           71.046            0.000        0.000        0.000        4379010                     3712411                     0                           0                           
