#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.640            N/A          N/A          N/A          N/A                         N/A                         
GPU 1           97.871            N/A          N/A          N/A          N/A                         N/A                         
GPU 2           97.818            N/A          N/A          N/A          N/A                         N/A                         
GPU 3           96.149            N/A          N/A          N/A          N/A                         N/A                         
GPU 4           71.835            N/A          N/A          N/A          N/A                         N/A                         
GPU 5           72.427            N/A          N/A          N/A          N/A                         N/A                         
GPU 6           72.679            N/A          N/A          N/A          N/A                         N/A                         
GPU 7           71.831            N/A          N/A          N/A          N/A                         N/A                         
GPU 0           96.710            0.000        0.000        0.000        494262                      278317                      
GPU 1           97.873            0.000        0.000        0.000        484334                      279383                      
GPU 2           97.859            0.000        0.000        0.000        511053                      280948                      
GPU 3           96.314            0.000        0.000        0.000        497405                      281985                      
GPU 4           71.841            0.000        0.000        0.000        487921                      292438                      
GPU 5           72.429            0.000        0.000        0.000        511461                      301845                      
GPU 6           72.674            0.000        0.000        0.000        501535                      303436                      
GPU 7           71.845            0.000        0.000        0.000        495779                      298725                      
GPU 0           96.580            0.000        0.000        0.000        496888                      280940                      
GPU 1           97.823            0.000        0.000        0.000        487999                      280953                      
GPU 2           97.844            0.000        0.000        0.000        491660                      279376                      
GPU 3           96.218            0.000        0.000        0.000        495314                      278843                      
GPU 4           71.820            0.000        0.000        0.000        501015                      302390                      
GPU 5           72.464            0.000        0.000        0.000        513046                      305521                      
GPU 6           72.663            0.000        0.000        0.000        496831                      298727                      
GPU 7           71.835            0.000        0.000        0.000        501557                      303974                      
GPU 0           96.746            0.000        0.000        0.000        502131                      286183                      
GPU 1           97.874            0.000        0.000        0.000        522597                      322364                      
GPU 2           97.888            0.000        0.000        0.000        530977                      324981                      
GPU 3           96.265            0.000        0.000        0.000        506846                      291947                      
GPU 4           71.813            0.000        0.000        0.000        520414                      339605                      
GPU 5           72.435            0.000        0.000        0.000        504646                      299224                      
GPU 6           72.712            0.000        0.000        0.000        492103                      298196                      
GPU 7           71.839            0.000        0.000        0.000        502603                      306069                      
GPU 0           96.436            0.000        0.000        0.000        738521                      546160                      
GPU 1           97.799            0.000        0.000        0.000        708144                      514728                      
GPU 2           97.937            0.000        0.000        0.000        711282                      515771                      
GPU 3           96.320            0.000        0.000        0.000        746907                      549828                      
GPU 4           71.852            0.000        0.000        0.000        748387                      568627                      
GPU 5           72.411            0.000        0.000        0.000        799696                      614183                      
GPU 6           72.693            0.000        0.000        0.000        781919                      611070                      
GPU 7           71.844            0.000        0.000        0.000        787671                      613681                      
GPU 0           96.436            0.000        0.000        0.000        422173                      546160                      
GPU 1           97.860            0.000        0.000        0.000        228536                      514728                      
GPU 2           97.937            0.000        0.000        0.000        423622                      515771                      
GPU 3           96.320            0.000        0.000        0.000        746907                      206321                      
GPU 4           71.852            0.000        0.000        0.000        748387                      52931                       
GPU 5           72.411            0.000        0.000        0.000        799696                      61933                       
GPU 6           72.693            0.000        0.000        0.000        198629                      611070                      
GPU 7           71.844            0.000        0.000        0.000        240130                      613681                      
GPU 0           96.453            0.000        0.000        0.000        293514                      102730                      
GPU 1           97.807            0.000        0.000        0.000        490618                      283573                      
GPU 2           97.949            0.000        0.000        0.000        278849                      88581                       
GPU 3           96.198            0.000        0.000        0.000        304577                      115308                      
GPU 4           71.936            0.000        0.000        0.000        497361                      300303                      
GPU 5           72.465            0.000        0.000        0.000        499405                      288743                      
GPU 6           72.692            0.000        0.000        0.000        534556                      342744                      
GPU 7           71.854            0.000        0.000        0.000        496304                      295581                      
GPU 0           96.426            0.000        0.000        0.000        501604                      285657                      
GPU 1           97.859            0.000        0.000        0.000        493239                      288290                      
GPU 2           97.958            0.000        0.000        0.000        481165                      278321                      
GPU 3           96.294            0.000        0.000        0.000        497415                      285659                      
GPU 4           71.872            0.000        0.000        0.000        487910                      292432                      
GPU 5           72.441            0.000        0.000        0.000        508331                      301330                      
GPU 6           72.705            0.000        0.000        0.000        490015                      295057                      
GPU 7           71.818            0.000        0.000        0.000        491074                      297160                      
