#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           149.893           0.233        0.016        0.140        502234340                   630949188                   
GPU 1           149.236           0.220        0.015        0.130        478570266                   605157721                   
GPU 2           70.096            0.000        0.000        0.000        506179                      320160                      
GPU 3           69.780            0.000        0.000        0.000        517224                      315994                      
GPU 4           71.259            0.000        0.000        0.000        492625                      298719                      
GPU 5           72.355            0.000        0.000        0.000        508325                      303423                      
GPU 6           72.184            0.000        0.000        0.000        494210                      300299                      
GPU 7           71.811            0.000        0.000        0.000        495787                      302399                      
GPU 0           100.631           0.000        0.000        0.000        463258                      247151                      
GPU 1           102.341           0.000        0.000        0.000        462464                      250383                      
GPU 2           70.181            0.000        0.000        0.000        454734                      260827                      
GPU 3           69.656            0.000        0.000        0.000        468807                      263225                      
GPU 4           71.223            0.000        0.000        0.000        455549                      258816                      
GPU 5           72.357            0.000        0.000        0.000        463575                      259199                      
GPU 6           72.181            0.000        0.000        0.000        475159                      280379                      
GPU 7           71.780            0.000        0.000        0.000        456728                      262427                      
GPU 0           100.373           0.000        0.000        0.000        454951                      241627                      
GPU 1           102.064           0.000        0.000        0.000        500565                      286711                      
GPU 2           70.178            0.000        0.000        0.000        501545                      306063                      
GPU 3           69.660            0.000        0.000        0.000        513039                      306566                      
GPU 4           71.228            0.000        0.000        0.000        486283                      292398                      
GPU 5           72.389            0.000        0.000        0.000        506232                      298184                      
GPU 6           72.214            0.000        0.000        0.000        243697                      68654                       
GPU 7           71.782            0.000        0.000        0.000        492645                      296111                      
GPU 0           100.373           0.000        0.000        0.000        290185                      241627                      
GPU 1           101.810           0.000        0.000        0.000        207043                      286711                      
GPU 2           70.178            0.000        0.000        0.000        198629                      306063                      
GPU 3           69.660            0.000        0.000        0.000        513039                      56072                       
GPU 4           71.228            0.000        0.000        0.000        486283                      185525                      
GPU 5           72.389            0.000        0.000        0.000        506232                      22009                       
GPU 6           72.214            0.000        0.000        0.000        432036                      68654                       
GPU 7           71.782            0.000        0.000        0.000        242646                      296111                      
GPU 0           100.222           0.000        0.000        0.000        681912                      478020                      
GPU 1           101.768           0.000        0.000        0.000        719673                      521016                      
GPU 2           70.191            0.000        0.000        0.000        759373                      578570                      
GPU 3           69.664            0.000        0.000        0.000        750968                      557592                      
GPU 4           71.231            0.000        0.000        0.000        596929                      420313                      
GPU 5           72.407            0.000        0.000        0.000        782409                      582745                      
GPU 6           72.185            0.000        0.000        0.000        771981                      582785                      
GPU 7           71.777            0.000        0.000        0.000        731627                      545051                      
GPU 0           100.064           0.000        0.000        0.000        495843                      279894                      
GPU 1           101.849           0.000        0.000        0.000        494801                      283043                      
GPU 2           70.194            0.000        0.000        0.000        501549                      305541                      
GPU 3           69.650            0.000        0.000        0.000        513564                      305518                      
GPU 4           71.214            0.000        0.000        0.000        499435                      301862                      
GPU 5           72.367            0.000        0.000        0.000        503092                      295567                      
GPU 6           72.175            0.000        0.000        0.000        488970                      298728                      
GPU 7           71.795            0.000        0.000        0.000        496833                      299252                      
GPU 0           99.882            0.000        0.000        0.000        494789                      280415                      
GPU 1           101.980           0.000        0.000        0.000        493237                      280427                      
GPU 2           70.195            0.000        0.000        0.000        501531                      305530                      
GPU 3           69.652            0.000        0.000        0.000        513034                      306563                      
GPU 4           71.238            0.000        0.000        0.000        490016                      294009                      
GPU 5           72.351            0.000        0.000        0.000        507797                      299228                      
GPU 6           72.169            0.000        0.000        0.000        502063                      303963                      
GPU 7           71.795            0.000        0.000        0.000        501541                      302392                      
GPU 0           99.789            0.000        0.000        0.000        529388                      319729                      
GPU 1           101.570           0.000        0.000        0.000        495850                      290905                      
GPU 2           70.142            0.000        0.000        0.000        545019                      356882                      
GPU 3           69.645            0.000        0.000        0.000        537698                      344315                      
GPU 4           71.239            0.000        0.000        0.000        535076                      344314                      
GPU 5           72.372            0.000        0.000        0.000        505182                      307092                      
GPU 6           72.182            0.000        0.000        0.000        493128                      310236                      
GPU 7           71.788            0.000        0.000        0.000        528802                      338559                      
GPU 0           99.745            0.000        0.000        0.000        508418                      292995                      
GPU 1           101.519           0.000        0.000        0.000        531428                      320219                      
GPU 2           70.207            0.000        0.000        0.000        499447                      310255                      
GPU 3           69.630            0.000        0.000        0.000        507800                      304994                      
GPU 4           71.222            0.000        0.000        0.000        492635                      299249                      
GPU 5           72.378            0.000        0.000        0.000        540807                      333812                      
GPU 6           72.149            0.000        0.000        0.000        521454                      333311                      
GPU 7           71.763            0.000        0.000        0.000        495769                      298719                      
GPU 0           99.745            0.000        0.000        0.000        507852                      292447                      
GPU 1           101.606           0.000        0.000        0.000        503717                      291956                      
GPU 2           70.174            0.000        0.000        0.000        496821                      302914                      
GPU 3           69.636            0.000        0.000        0.000        507266                      303940                      
GPU 4           71.241            0.000        0.000        0.000        516228                      323363                      
GPU 5           72.388            0.000        0.000        0.000        516715                      310239                      
GPU 6           72.188            0.000        0.000        0.000        248065                      77447                       
GPU 7           71.766            0.000        0.000        0.000        491595                      298730                      
GPU 0           102.972           0.000        0.000        0.000        448661                      231668                      
GPU 1           101.484           0.000        0.000        0.000        234806                      47170                       
GPU 2           70.166            0.000        0.000        0.000        234266                      52408                       
GPU 3           69.628            0.000        0.000        0.000        256255                      66029                       
GPU 4           71.187            0.000        0.000        0.000        438645                      246836                      
GPU 5           72.384            0.000        0.000        0.000        244207                      52929                       
GPU 6           72.169            0.000        0.000        0.000        447049                      242129                      
GPU 7           71.762            0.000        0.000        0.000        243699                      65510                       
GPU 0           116.686           0.063        0.005        0.031        251614478                   315923270                   
GPU 1           122.222           0.053        0.004        0.031        243394043                   292917628                   
GPU 2           70.206            0.000        0.000        0.000        463806                      266754                      
GPU 3           69.683            0.000        0.000        0.000        461661                      251005                      
GPU 4           71.307            0.000        0.000        0.000        259422                      71799                       
GPU 5           72.384            0.000        0.000        0.000        473206                      262018                      
GPU 6           72.202            0.000        0.000        0.000        491585                      297676                      
GPU 7           71.760            0.000        0.000        0.000        451755                      249985                      
GPU 0           115.746           0.040        0.008        0.011        977164026                   1208505920                  
GPU 1           117.295           0.029        0.008        0.011        974068051                   1122374396                  
GPU 2           70.185            0.000        0.000        0.000        505212                      311303                      
GPU 3           69.649            0.000        0.000        0.000        508849                      303946                      
GPU 4           71.328            0.000        0.000        0.000        505157                      318081                      
GPU 5           72.336            0.000        0.000        0.000        509902                      304998                      
GPU 6           72.162            0.000        0.000        0.000        501552                      306591                      
GPU 7           71.777            0.000        0.000        0.000        494740                      301351                      
GPU 0           100.514           0.004        0.000        0.001        47514588                    85335787                    
GPU 1           101.999           0.001        0.000        0.001        44514922                    51229270                    
GPU 2           70.194            0.000        0.000        0.000        497357                      303445                      
GPU 3           69.639            0.000        0.000        0.000        508319                      303943                      
GPU 4           71.272            0.000        0.000        0.000        493162                      299251                      
GPU 5           72.455            0.000        0.000        0.000        504124                      298701                      
GPU 6           72.218            0.000        0.000        0.000        491016                      298697                      
GPU 7           71.803            0.000        0.000        0.000        502585                      307106                      
GPU 0           151.250           0.093        0.028        0.032        3456227312                  4188008043                  
GPU 1           155.278           0.091        0.028        0.031        3452974632                  4148054264                  
GPU 2           70.132            0.000        0.000        0.000        502063                      310776                      
