#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           107.779           0.054        0.002        0.017        731737210                   3016280250                  
GPU 1           111.485           0.057        0.003        0.019        586607117                   1408495354                  
GPU 2           108.119           0.058        0.002        0.018        762620875                   2954556167                  
GPU 3           108.022           0.064        0.003        0.019        697522639                   2459680546                  
GPU 4           108.991           0.050        0.003        0.016        693297937                   2985886523                  
GPU 5           109.760           0.055        0.003        0.018        579209447                   1624994574                  
GPU 6           110.496           0.054        0.003        0.017        746193078                   3183646057                  
GPU 7           110.643           0.063        0.003        0.019        631294349                   1801795397                  
GPU 0           96.669            0.000        0.000        0.000        512230                      292567                      
GPU 1           98.315            0.000        0.000        0.000        500334                      294005                      
GPU 2           98.376            0.000        0.000        0.000        513672                      301627                      
GPU 3           97.072            0.000        0.000        0.000        483522                      267313                      
GPU 4           97.536            0.000        0.000        0.000        501279                      285900                      
GPU 5           98.494            0.000        0.000        0.000        494627                      289247                      
GPU 6           98.958            0.000        0.000        0.000        505088                      290187                      
GPU 7           100.549           0.000        0.000        0.000        476977                      264696                      
GPU 0           96.601            0.000        0.000        0.000        502659                      286710                      
GPU 1           98.302            0.000        0.000        0.000        500053                      295104                      
GPU 2           98.214            0.000        0.000        0.000        503184                      294048                      
GPU 3           97.027            0.000        0.000        0.000        501612                      291951                      
GPU 4           97.555            0.000        0.000        0.000        492161                      283032                      
GPU 5           98.439            0.000        0.000        0.000        490092                      285144                      
GPU 6           98.841            0.000        0.000        0.000        498984                      287230                      
GPU 7           100.514           0.000        0.000        0.000        501091                      289332                      
GPU 0           96.551            0.000        0.000        0.000        494265                      278319                      
GPU 1           98.132            0.000        0.000        0.000        485383                      278859                      
GPU 2           98.099            0.000        0.000        0.000        493744                      282514                      
GPU 3           97.047            0.000        0.000        0.000        496357                      280413                      
GPU 4           97.521            0.000        0.000        0.000        486413                      273607                      
GPU 5           98.184            0.000        0.000        0.000        479560                      272536                      
GPU 6           98.741            0.000        0.000        0.000        481184                      271517                      
GPU 7           100.442           0.000        0.000        0.000        484329                      273614                      
GPU 0           96.479            0.000        0.000        0.000        676685                      478554                      
GPU 1           98.131            0.000        0.000        0.000        457596                      295629                      
GPU 2           98.138            0.000        0.000        0.000        454907                      292440                      
GPU 3           96.969            0.000        0.000        0.000        476984                      304012                      
GPU 4           97.500            0.000        0.000        0.000        677220                      487996                      
GPU 5           98.138            0.000        0.000        0.000        459695                      297727                      
GPU 6           98.693            0.000        0.000        0.000        478020                      308197                      
GPU 7           100.273           0.000        0.000        0.000        474364                      307157                      
GPU 0           96.554            0.000        0.000        0.000        3794204                     106399                      
GPU 1           98.080            0.000        0.000        0.000        471758                      264184                      
GPU 2           98.073            0.000        0.000        0.000        467017                      256309                      
GPU 3           96.957            0.000        0.000        0.000        465433                      245296                      
GPU 4           97.446            0.000        0.000        0.000        265746                      68140                       
GPU 5           98.119            0.000        0.000        0.000        458645                      250551                      
GPU 6           98.662            0.000        0.000        0.000        454445                      242685                      
GPU 7           100.192           0.000        0.000        0.000        463352                      243207                      
GPU 0           96.488            0.000        0.000        0.000        537777                      329690                      
GPU 1           98.026            0.000        0.000        0.000        528356                      329174                      
GPU 2           98.025            0.000        0.000        0.000        536126                      331213                      
GPU 3           96.842            0.000        0.000        0.000        537254                      329166                      
GPU 4           97.437            0.000        0.000        0.000        528342                      321303                      
GPU 5           98.086            0.000        0.000        0.000        521026                      322889                      
GPU 6           98.667            0.000        0.000        0.000        528356                      325505                      
GPU 7           100.192           0.000        0.000        0.000        530978                      326030                      
GPU 0           96.390            0.000        0.000        0.000        504231                      288282                      
GPU 1           97.915            0.000        0.000        0.000        498483                      291437                      
GPU 2           98.044            0.000        0.000        0.000        506704                      294485                      
GPU 3           96.967            0.000        0.000        0.000        508947                      292474                      
GPU 4           97.478            0.000        0.000        0.000        495333                      285144                      
GPU 5           98.053            0.000        0.000        0.000        491643                      287753                      
GPU 6           98.580            0.000        0.000        0.000        496893                      286185                      
GPU 7           100.142           0.000        0.000        0.000        494277                      282519                      
GPU 0           96.404            0.000        0.000        0.000        497412                      285658                      
GPU 1           97.908            0.000        0.000        0.000        497440                      292488                      
GPU 2           98.032            0.000        0.000        0.000        504766                      291957                      
GPU 3           96.975            0.000        0.000        0.000        508418                      292471                      
GPU 4           97.410            0.000        0.000        0.000        497417                      285137                      
GPU 5           98.064            0.000        0.000        0.000        490628                      285675                      
GPU 6           98.557            0.000        0.000        0.000        500557                      286706                      
GPU 7           100.162           0.000        0.000        0.000        496393                      286723                      
GPU 0           98.734            0.014        0.000        0.001        777234858                   4292074754                  
GPU 1           100.792           0.011        0.000        0.001        297588486                   358235054                   
GPU 2           100.172           0.012        0.000        0.001        731419530                   4647435284                  
GPU 3           100.011           0.013        0.000        0.001        399141786                   542723936                   
GPU 4           99.869            0.015        0.000        0.001        1022448244                  6644746086                  
GPU 5           100.716           0.012        0.000        0.001        350340489                   428322343                   
GPU 6           100.480           0.013        0.000        0.001        691677383                   3602851477                  
GPU 7           103.586           0.014        0.000        0.001        410620296                   720849365                   
GPU 0           102.195           0.018        0.002        0.004        1811521352                  2154094970                  
GPU 1           103.828           0.017        0.002        0.003        1195341253                  1495862308                  
GPU 2           103.716           0.017        0.002        0.004        1576572282                  2541095514                  
GPU 3           102.541           0.017        0.002        0.004        1491073119                  1938700626                  
GPU 4           103.360           0.019        0.002        0.004        2043220316                  2049405064                  
GPU 5           104.915           0.016        0.002        0.004        1365525110                  1729268500                  
GPU 6           102.202           0.017        0.002        0.004        1679619089                  2111901560                  
GPU 7           106.194           0.018        0.002        0.004        1523957381                  1930035048                  
GPU 0           109.619           0.036        0.005        0.009        4519838597                  4084323463                  
GPU 1           114.993           0.042        0.006        0.010        4309113296                  5437512861                  
GPU 2           110.203           0.041        0.006        0.010        4872778722                  4321312965                  
GPU 3           109.710           0.037        0.005        0.010        3927933566                  4940620965                  
GPU 4           109.941           0.034        0.005        0.009        4237948117                  3920060248                  
GPU 5           111.338           0.039        0.006        0.010        4095533180                  5207129625                  
GPU 6           112.652           0.039        0.006        0.009        4673480113                  4625942558                  
GPU 7           112.203           0.037        0.005        0.010        3918059503                  5376393081                  
GPU 0           96.363            0.000        0.000        0.000        503704                      288280                      
GPU 1           97.875            0.000        0.000        0.000        500055                      292485                      
GPU 2           97.984            0.000        0.000        0.000        507897                      295094                      
GPU 3           96.880            0.000        0.000        0.000        512609                      294566                      
GPU 4           97.496            0.000        0.000        0.000        485375                      264702                      
GPU 5           98.068            0.000        0.000        0.000        494285                      288813                      
GPU 6           98.567            0.000        0.000        0.000        502644                      289321                      
GPU 7           100.062           0.000        0.000        0.000        500040                      288283                      
GPU 0           96.329            0.000        0.000        0.000        504224                      287753                      
GPU 1           97.899            0.000        0.000        0.000        498486                      294059                      
GPU 2           98.023            0.000        0.000        0.000        505279                      294571                      
GPU 3           96.820            0.000        0.000        0.000        509985                      294040                      
GPU 4           97.382            0.000        0.000        0.000        503706                      290377                      
GPU 5           98.053            0.000        0.000        0.000        492722                      288294                      
GPU 6           98.600            0.000        0.000        0.000        498447                      288271                      
GPU 7           100.114           0.000        0.000        0.000        501613                      288807                      
GPU 0           96.259            0.000        0.000        0.000        498987                      283038                      
GPU 1           97.853            0.000        0.000        0.000        494285                      289337                      
GPU 2           98.007            0.000        0.000        0.000        502134                      288281                      
